level1,level2,pattern,weight
liwc,sexual,gonorrhea,1
liwc,sexual,hiv,1
liwc,sexual,ho,1
liwc,sexual,homo,1
liwc,sexual,homos,1
liwc,sexual,homosexual*,1
liwc,sexual,hornie*,1
liwc,sexual,horny,1
liwc,sexual,hug,1
liwc,sexual,hugg*,1
liwc,sexual,hugs,1
liwc,sexual,hump*,1
liwc,sexual,incest*,1
liwc,sexual,jissom,1
liwc,sexual,jizz,1
liwc,sexual,kiss*,1
liwc,sexual,lesbian*,1
liwc,sexual,libid*,1
liwc,sexual,love,1
liwc,sexual,loved,1
liwc,sexual,lover*,1
liwc,sexual,loves,1
liwc,sexual,lust*,1
liwc,sexual,makeout*,1
liwc,sexual,naked,1
liwc,sexual,nipple*,1
liwc,sexual,nude*,1
liwc,sexual,orgasm*,1
liwc,sexual,orgies,1
liwc,sexual,orgy,1
liwc,sexual,ovar*,1
liwc,sexual,passion*,1
liwc,sexual,penis*,1
liwc,sexual,perver*,1
liwc,sexual,porn*,1
liwc,sexual,pregnan*,1
liwc,sexual,prostat*,1
liwc,sexual,prostitu*,1
liwc,sexual,prude,1
liwc,sexual,prudes,1
liwc,sexual,prudish*,1
liwc,sexual,pubic,1
liwc,sexual,pussy*,1
liwc,sexual,queer*,1
liwc,sexual,rape*,1
liwc,sexual,raping,1
liwc,sexual,rapist*,1
liwc,sexual,screw*,1
liwc,sexual,seduc*,1
liwc,sexual,sex*,1
liwc,sexual,slut*,1
liwc,sexual,std*,1
liwc,sexual,stud,1
liwc,sexual,syphili*,1
liwc,sexual,tit,1
liwc,sexual,tits,1
liwc,sexual,titties,1
liwc,sexual,titty,1
liwc,sexual,vagina*,1
liwc,sexual,vd,1
liwc,sexual,virgin*,1
liwc,sexual,whore*,1
liwc,sexual,womb*,1
liwc,ingest,alcohol*,1
liwc,ingest,anorexi*,1
liwc,ingest,appeti*,1
liwc,ingest,ate,1
liwc,ingest,bake*,1
liwc,ingest,baking,1
liwc,ingest,bar,1
liwc,ingest,bars,1
liwc,ingest,beer*,1
liwc,ingest,binge*,1
liwc,ingest,binging,1
liwc,ingest,boil*,1
liwc,ingest,booz*,1
liwc,ingest,bread,1
liwc,ingest,breakfast*,1
liwc,ingest,brunch*,1
liwc,ingest,bulimi*,1
liwc,ingest,cafeteria*,1
liwc,ingest,candie*,1
liwc,ingest,candy,1
liwc,ingest,chew*,1
liwc,ingest,chow*,1
liwc,ingest,cigar*,1
liwc,ingest,cocktail*,1
liwc,ingest,coffee*,1
liwc,ingest,coke*,1
liwc,ingest,cook*,1
liwc,ingest,dessert*,1
liwc,ingest,diet*,1
liwc,ingest,digest*,1
liwc,ingest,dine,1
liwc,ingest,dined,1
liwc,ingest,diner,1
liwc,ingest,diners,1
liwc,ingest,dines,1
liwc,ingest,dining,1
liwc,ingest,dinner*,1
liwc,ingest,dish,1
liwc,ingest,dishes,1
liwc,ingest,drank,1
liwc,ingest,drink*,1
liwc,ingest,drunk*,1
liwc,ingest,eat,1
liwc,ingest,eaten,1
liwc,ingest,eating,1
liwc,ingest,eats,1
liwc,ingest,egg*,1
liwc,ingest,espresso*,1
liwc,ingest,fat,1
liwc,ingest,fats,1
liwc,ingest,fatt*,1
liwc,ingest,fed,1
liwc,ingest,feed,1
liwc,ingest,feeder*,1
liwc,ingest,feeding*,1
liwc,ingest,feeds,1
liwc,ingest,food*,1
liwc,ingest,fries,1
liwc,ingest,fruit*,1
liwc,ingest,fry*,1
liwc,ingest,glutton*,1
liwc,ingest,gobble*,1
liwc,ingest,gobbling,1
liwc,ingest,grocer*,1
liwc,ingest,gulp*,1
liwc,ingest,helpings,1
liwc,ingest,hunger*,1
liwc,ingest,hungr*,1
liwc,ingest,ingest*,1
liwc,ingest,kitchen*,1
liwc,ingest,liquor*,1
liwc,ingest,lunch*,1
liwc,ingest,meal*,1
liwc,ingest,milk*,1
liwc,ingest,obes*,1
liwc,ingest,overate,1
liwc,ingest,overeat*,1
liwc,ingest,overweight,1
liwc,ingest,pasta*,1
liwc,ingest,pizza*,1
liwc,ingest,restau*,1
liwc,ingest,salad*,1
liwc,ingest,sandwich*,1
liwc,ingest,servings,1
liwc,ingest,skinni*,1
liwc,ingest,skinny*,1
liwc,ingest,smok*,1
liwc,ingest,snack*,1
liwc,ingest,soda*,1
liwc,ingest,starve*,1
liwc,ingest,starving,1
liwc,ingest,stuffed,1
liwc,ingest,sugar*,1
liwc,ingest,supper*,1
liwc,ingest,swallow*,1
liwc,ingest,tast*,1
liwc,ingest,tea,1
liwc,ingest,thirst*,1
liwc,ingest,veget*,1
liwc,ingest,veggie*,1
liwc,ingest,waist*,1
liwc,ingest,water,1
liwc,ingest,weigh,1
liwc,ingest,weighed,1
liwc,ingest,weighing*,1
liwc,ingest,weighs,1
liwc,ingest,weight,1
liwc,ingest,whiskey*,1
liwc,ingest,whisky*,1
liwc,ingest,wine,1
liwc,ingest,wines,1
liwc,relativ,above,1
liwc,relativ,abrupt*,1
liwc,relativ,across,1
liwc,relativ,act,1
liwc,relativ,action*,1
liwc,relativ,advanc*,1
liwc,relativ,after,1
liwc,relativ,afterlife*,1
liwc,relativ,aftermath*,1
liwc,relativ,afternoon*,1
liwc,relativ,afterthought*,1
liwc,relativ,afterward*,1
liwc,relativ,again,1
liwc,relativ,age,1
liwc,relativ,aged,1
liwc,relativ,ages,1
liwc,relativ,aging,1
liwc,relativ,ago,1
liwc,relativ,ahead,1
liwc,relativ,air,1
liwc,relativ,already,1
liwc,relativ,always,1
liwc,relativ,among*,1
liwc,relativ,ancient*,1
liwc,relativ,annual*,1
liwc,relativ,anymore,1
liwc,relativ,anytime,1
liwc,relativ,anywhere,1
liwc,relativ,apart,1
liwc,relativ,appear,1
liwc,relativ,appeared,1
liwc,relativ,appearing,1
liwc,relativ,appears,1
liwc,relativ,approach*,1
liwc,relativ,april,1
liwc,relativ,area*,1
liwc,relativ,around,1
liwc,relativ,arrival*,1
liwc,relativ,arrive,1
liwc,relativ,arrived,1
liwc,relativ,arrives,1
liwc,relativ,arriving,1
liwc,relativ,at,1
liwc,relativ,atop,1
liwc,relativ,attend,1
liwc,relativ,attended,1
liwc,relativ,attending,1
liwc,relativ,attends,1
liwc,relativ,august,1
liwc,relativ,autumn,1
liwc,relativ,away,1
liwc,relativ,awhile,1
liwc,relativ,back,1
liwc,relativ,backward*,1
liwc,relativ,before,1
liwc,relativ,began,1
liwc,relativ,begin,1
liwc,relativ,beginn*,1
liwc,relativ,begins,1
liwc,relativ,begun,1
liwc,relativ,behavio*,1
liwc,relativ,below,1
liwc,relativ,bend,1
liwc,relativ,bending,1
liwc,relativ,bends,1
liwc,relativ,beneath,1
liwc,relativ,bent,1
liwc,relativ,beside,1
liwc,relativ,beyond,1
liwc,relativ,biannu*,1
liwc,relativ,big,1
liwc,relativ,bigger,1
liwc,relativ,biggest,1
liwc,relativ,bimonth*,1
liwc,relativ,birth*,1
liwc,relativ,biweek*,1
liwc,relativ,born,1
liwc,relativ,both,1
liwc,relativ,bottom*,1
liwc,relativ,breadth,1
liwc,relativ,break,1
liwc,relativ,brief*,1
liwc,relativ,bring,1
liwc,relativ,bringing,1
liwc,relativ,brings,1
liwc,relativ,brink,1
liwc,relativ,broad*,1
liwc,relativ,brought,1
liwc,relativ,building,1
liwc,relativ,busy,1
liwc,relativ,came,1
liwc,relativ,capacit*,1
liwc,relativ,car,1
liwc,relativ,carried,1
liwc,relativ,carrier*,1
liwc,relativ,carries,1
liwc,relativ,carry,1
liwc,relativ,carrying,1
liwc,relativ,catch,1
liwc,relativ,caught,1
liwc,relativ,cease*,1
liwc,relativ,ceasing,1
liwc,relativ,ceiling*,1
liwc,relativ,center*,1
liwc,relativ,centre*,1
liwc,relativ,centur*,1
liwc,relativ,change,1
liwc,relativ,changed,1
liwc,relativ,changes,1
liwc,relativ,changing,1
liwc,relativ,childhood,1
liwc,relativ,christmas*,1
liwc,relativ,city,1
liwc,relativ,climb*,1
liwc,relativ,clock*,1
liwc,relativ,close,1
liwc,relativ,closed,1
liwc,relativ,closely,1
liwc,relativ,closer,1
liwc,relativ,closes,1
liwc,relativ,closest,1
liwc,relativ,closing,1
liwc,relativ,come,1
liwc,relativ,comes,1
liwc,relativ,coming,1
liwc,relativ,common,1
liwc,relativ,connection*,1
liwc,relativ,constant,1
liwc,relativ,constantly,1
liwc,relativ,continu*,1
liwc,relativ,corner,1
liwc,relativ,corners,1
liwc,relativ,countr*,1
liwc,relativ,coverage,1
liwc,relativ,cross*,1
liwc,relativ,cruis*,1
liwc,relativ,current*,1
liwc,relativ,cycle*,1
liwc,relativ,dail*,1
liwc,relativ,danc*,1
liwc,relativ,date*,1
liwc,relativ,day*,1
liwc,relativ,decade*,1
liwc,relativ,decay*,1
liwc,relativ,december,1
liwc,relativ,deep*,1
liwc,relativ,delay*,1
liwc,relativ,deliver*,1
liwc,relativ,dense,1
liwc,relativ,densit*,1
liwc,relativ,depart,1
liwc,relativ,departed,1
liwc,relativ,departing,1
liwc,relativ,departs,1
liwc,relativ,departure*,1
liwc,relativ,depth*,1
liwc,relativ,diagonal*,1
liwc,relativ,disappear*,1
liwc,relativ,distan*,1
liwc,relativ,down,1
liwc,relativ,downward*,1
liwc,relativ,drift*,1
liwc,relativ,drive,1
liwc,relativ,driven,1
liwc,relativ,drives,1
liwc,relativ,driving,1
liwc,relativ,drop,1
liwc,relativ,drove,1
liwc,relativ,due,1
liwc,relativ,during,1
liwc,relativ,earli*,1
liwc,relativ,early,1
liwc,relativ,east*,1
liwc,relativ,edge,1
liwc,relativ,edges,1
liwc,relativ,edging,1
liwc,relativ,empt*,1
liwc,relativ,enclos*,1
liwc,relativ,encompass*,1
liwc,relativ,end,1
liwc,relativ,ended,1
liwc,relativ,ending,1
liwc,relativ,ends,1
liwc,relativ,enorm*,1
liwc,relativ,enter,1
liwc,relativ,entered,1
liwc,relativ,entering,1
liwc,relativ,enters,1
liwc,relativ,entrance*,1
liwc,relativ,environment*,1
liwc,relativ,era,1
liwc,relativ,etern*,1
liwc,relativ,eve,1
liwc,relativ,evening*,1
liwc,relativ,event,1
liwc,relativ,eventually,1
liwc,relativ,ever,1
liwc,relativ,everyday,1
liwc,relativ,everywhere,1
liwc,relativ,exit*,1
liwc,relativ,explor*,1
liwc,relativ,exterior*,1
liwc,relativ,fade*,1
liwc,relativ,fading*,1
liwc,relativ,fall,1
liwc,relativ,fallen,1
liwc,relativ,falling,1
liwc,relativ,falls,1
liwc,relativ,far,1
liwc,relativ,farther,1
liwc,relativ,farthest,1
liwc,relativ,fast,1
liwc,relativ,faster,1
liwc,relativ,fastest,1
liwc,relativ,february,1
liwc,relativ,fell,1
liwc,relativ,fill*,1
liwc,relativ,final,1
liwc,relativ,finally,1
liwc,relativ,finish*,1
liwc,relativ,first,1
liwc,relativ,firstly,1
liwc,relativ,firsts,1
liwc,relativ,fit,1
liwc,relativ,fled,1
liwc,relativ,flee*,1
liwc,relativ,flew,1
liwc,relativ,flies,1
liwc,relativ,floor*,1
liwc,relativ,flow*,1
liwc,relativ,fly,1
liwc,relativ,flying,1
liwc,relativ,follow,1
liwc,relativ,followed,1
liwc,relativ,following,1
liwc,relativ,follows,1
liwc,relativ,followup*,1
liwc,relativ,forever,1
liwc,relativ,former*,1
liwc,relativ,forward*,1
liwc,relativ,frequent,1
liwc,relativ,frequented,1
liwc,relativ,frequenting,1
liwc,relativ,frequently,1
liwc,relativ,frequents,1
liwc,relativ,Friday*,1
liwc,relativ,front,1
liwc,relativ,full*,1
liwc,relativ,further*,1
liwc,relativ,futur*,1
liwc,relativ,generation*,1
liwc,relativ,giant*,1
liwc,relativ,gigantic,1
liwc,relativ,ginormous,1
liwc,relativ,global*,1
liwc,relativ,go,1
liwc,relativ,goes,1
liwc,relativ,going,1
liwc,relativ,gone,1
liwc,relativ,grew,1
liwc,relativ,ground*,1
liwc,relativ,grow,1
liwc,relativ,growing,1
liwc,relativ,grown,1
liwc,relativ,growth,1
liwc,relativ,hall,1
liwc,relativ,hang,1
liwc,relativ,happening,1
liwc,relativ,headed,1
liwc,relativ,heading,1
liwc,relativ,height*,1
liwc,relativ,high,1
liwc,relativ,highe*,1
liwc,relativ,hik*,1
liwc,relativ,histor*,1
liwc,relativ,horizontal*,1
liwc,relativ,hour*,1
liwc,relativ,huge*,1
liwc,relativ,hurrie*,1
liwc,relativ,hurry*,1
liwc,relativ,immediate,1
liwc,relativ,immediately,1
liwc,relativ,immediateness,1
liwc,relativ,immortal*,1
liwc,relativ,in,1
liwc,relativ,inch*,1
liwc,relativ,inciden*,1
liwc,relativ,increas*,1
liwc,relativ,infinit*,1
liwc,relativ,initial*,1
liwc,relativ,initiat*,1
liwc,relativ,inner*,1
liwc,relativ,inside,1
liwc,relativ,insides,1
liwc,relativ,instan*,1
liwc,relativ,interior*,1
liwc,relativ,internal*,1
liwc,relativ,internation*,1
liwc,relativ,intersect*,1
liwc,relativ,interval*,1
liwc,relativ,into,1
liwc,relativ,january,1
liwc,relativ,jog*,1
liwc,relativ,journey*,1
liwc,relativ,july,1
liwc,relativ,jump*,1
liwc,relativ,june,1
liwc,relativ,kilometer*,1
liwc,relativ,km*,1
liwc,relativ,land,1
liwc,relativ,large*,1
liwc,relativ,last*,1
liwc,relativ,late,1
liwc,relativ,lately,1
liwc,relativ,later,1
liwc,relativ,latest,1
liwc,relativ,lead*,1
liwc,relativ,leave,1
liwc,relativ,leaves,1
liwc,relativ,leaving,1
liwc,relativ,led,1
liwc,relativ,ledge*,1
liwc,relativ,ledging,1
liwc,relativ,left,1
liwc,relativ,level,1
liwc,relativ,levels,1
liwc,relativ,littl*,1
liwc,relativ,local*,1
liwc,relativ,long,1
liwc,relativ,longe*,1
liwc,relativ,longitud*,1
liwc,relativ,low*,1
liwc,relativ,map,1
liwc,relativ,mapped,1
liwc,relativ,mapping,1
liwc,relativ,maps,1
liwc,relativ,march*,1
liwc,relativ,mass,1
liwc,relativ,meantime,1
liwc,relativ,meanwhile,1
liwc,relativ,meter*,1
liwc,relativ,metre*,1
liwc,relativ,mid,1
liwc,relativ,middl*,1
liwc,relativ,mile*,1
liwc,relativ,min,1
liwc,relativ,minute*,1
liwc,relativ,modern*,1
liwc,relativ,moment*,1
liwc,relativ,monday*,1
liwc,relativ,month*,1
liwc,relativ,morning*,1
liwc,relativ,motion*,1
liwc,relativ,move,1
liwc,relativ,moved,1
liwc,relativ,movement*,1
liwc,relativ,mover*,1
liwc,relativ,moves,1
liwc,relativ,moving,1
liwc,relativ,narrow*,1
liwc,relativ,nation*,1
liwc,relativ,near,1
liwc,relativ,neared,1
liwc,relativ,nearer,1
liwc,relativ,nearest,1
liwc,relativ,nearing,1
liwc,relativ,nears,1
liwc,relativ,never,1
liwc,relativ,new,1
liwc,relativ,newer,1
liwc,relativ,newest,1
liwc,relativ,newly,1
liwc,relativ,next,1
liwc,relativ,night,1
liwc,relativ,nightly,1
liwc,relativ,nights,1
liwc,relativ,noon*,1
liwc,relativ,north*,1
liwc,relativ,november,1
liwc,relativ,now,1
liwc,relativ,nowhere,1
liwc,relativ,occasional*,1
liwc,relativ,oclock*,1
liwc,relativ,o,1
liwc,relativ,october,1
liwc,relativ,off,1
liwc,relativ,old,1
liwc,relativ,olden,1
liwc,relativ,older,1
liwc,relativ,oldest,1
liwc,relativ,on,1
liwc,relativ,once,1
liwc,relativ,onto,1
liwc,relativ,open,1
liwc,relativ,opened,1
liwc,relativ,opening*,1
liwc,relativ,order,1
liwc,relativ,origin,1
liwc,relativ,out,1
liwc,relativ,outer*,1
liwc,relativ,outside,1
liwc,relativ,outsides,1
liwc,relativ,outward*,1
liwc,relativ,over,1
liwc,relativ,overflow*,1
liwc,relativ,overlap*,1
liwc,relativ,pass,1
liwc,relativ,passed,1
liwc,relativ,passes,1
liwc,relativ,passing,1
liwc,relativ,past,1
liwc,relativ,period*,1
liwc,relativ,perpetual*,1
liwc,relativ,place*,1
liwc,relativ,placing*,1
liwc,relativ,platform*,1
liwc,relativ,point,1
liwc,relativ,position*,1
liwc,relativ,post,1
liwc,relativ,preced*,1
liwc,relativ,present,1
liwc,relativ,presently,1
liwc,relativ,prior,1
liwc,relativ,proceed*,1
liwc,relativ,pull*,1
liwc,relativ,push*,1
liwc,relativ,put,1
liwc,relativ,puts,1
liwc,relativ,putting,1
liwc,relativ,quick*,1
liwc,relativ,ran,1
liwc,relativ,receiv*,1
liwc,relativ,recency,1
liwc,relativ,recent*,1
liwc,relativ,recur*,1
liwc,relativ,remote*,1
liwc,relativ,remov*,1
liwc,relativ,repeat*,1
liwc,relativ,repetit*,1
liwc,relativ,replace*,1
liwc,relativ,replacing,1
liwc,relativ,respectively,1
liwc,relativ,return*,1
liwc,relativ,rhythm*,1
liwc,relativ,ridden,1
liwc,relativ,ride,1
liwc,relativ,rides,1
liwc,relativ,riding,1
liwc,relativ,right,1
liwc,relativ,rise*,1
liwc,relativ,rising,1
liwc,relativ,road*,1
liwc,relativ,rode,1
liwc,relativ,room,1
liwc,relativ,roomate*,1
liwc,relativ,roomed,1
liwc,relativ,roomie*,1
liwc,relativ,rooming,1
liwc,relativ,roommate*,1
liwc,relativ,rooms,1
liwc,relativ,run,1
liwc,relativ,runner*,1
liwc,relativ,running,1
liwc,relativ,runs,1
liwc,relativ,rush*,1
liwc,relativ,saturday*,1
liwc,relativ,schedul*,1
liwc,relativ,season*,1
liwc,relativ,seconds,1
liwc,relativ,section,1
liwc,relativ,segment,1
liwc,relativ,send*,1
liwc,relativ,senior*,1
liwc,relativ,sent,1
liwc,relativ,separat*,1
liwc,relativ,september*,1
liwc,relativ,sequen*,1
liwc,relativ,set,1
liwc,relativ,shake*,1
liwc,relativ,shape*,1
liwc,relativ,shaping*,1
liwc,relativ,shook,1
liwc,relativ,short*,1
liwc,relativ,shut,1
liwc,relativ,side,1
liwc,relativ,sides,1
liwc,relativ,siding,1
liwc,relativ,simultaneous*,1
liwc,relativ,sit,1
liwc,relativ,site,1
liwc,relativ,sitting,1
liwc,relativ,sky*,1
liwc,relativ,slid,1
liwc,relativ,slide,1
liwc,relativ,slides,1
liwc,relativ,sliding,1
liwc,relativ,slow*,1
liwc,relativ,small*,1
liwc,relativ,sometime,1
liwc,relativ,sometimes,1
liwc,relativ,somewhere,1
liwc,relativ,soon,1
liwc,relativ,soone*,1
liwc,relativ,south*,1
liwc,relativ,space,1
liwc,relativ,spaced,1
liwc,relativ,spaces,1
liwc,relativ,spaci*,1
liwc,relativ,span,1
liwc,relativ,spann*,1
liwc,relativ,sped,1
liwc,relativ,speed*,1
liwc,relativ,spring,1
liwc,relativ,stage,1
liwc,relativ,stair*,1
liwc,relativ,stand,1
liwc,relativ,start,1
liwc,relativ,started,1
liwc,relativ,starter*,1
liwc,relativ,starting,1
liwc,relativ,starts,1
liwc,relativ,startup*,1
liwc,relativ,state,1
liwc,relativ,stay*,1
liwc,relativ,step,1
liwc,relativ,stepp*,1
liwc,relativ,steps,1
liwc,relativ,still,1
liwc,relativ,stop,1
liwc,relativ,stopped,1
liwc,relativ,stopper*,1
liwc,relativ,stopping,1
liwc,relativ,stops,1
liwc,relativ,straight,1
liwc,relativ,street*,1
liwc,relativ,stretch*,1
liwc,relativ,subsequen*,1
liwc,relativ,sudden*,1
liwc,relativ,summer*,1
liwc,relativ,sunday*,1
liwc,relativ,surfac*,1
liwc,relativ,surround*,1
liwc,relativ,swam,1
liwc,relativ,swim*,1
liwc,relativ,synch*,1
liwc,relativ,system*,1
liwc,relativ,tall,1
liwc,relativ,taller,1
liwc,relativ,tallest,1
liwc,relativ,tempora*,1
liwc,relativ,term,1
liwc,relativ,terminat*,1
liwc,relativ,territor*,1
liwc,relativ,then,1
liwc,relativ,thick*,1
liwc,relativ,thin,1
liwc,relativ,thinly,1
liwc,relativ,thinn*,1
liwc,relativ,threw,1
liwc,relativ,throw*,1
liwc,relativ,thursday*,1
liwc,relativ,til,1
liwc,relativ,till,1
liwc,relativ,time*,1
liwc,relativ,timing,1
liwc,relativ,tinier,1
liwc,relativ,tiniest,1
liwc,relativ,tiny,1
liwc,relativ,today*,1
liwc,relativ,together,1
liwc,relativ,tomorrow*,1
liwc,relativ,tonight*,1
liwc,relativ,took,1
liwc,relativ,top,1
liwc,relativ,toward*,1
liwc,relativ,town,1
liwc,relativ,transact*,1
liwc,relativ,transport*,1
liwc,relativ,travel*,1
liwc,relativ,trip,1
liwc,relativ,tripped,1
liwc,relativ,tripping,1
liwc,relativ,trips,1
liwc,relativ,tuesday*,1
liwc,relativ,under,1
liwc,relativ,underneath,1
liwc,relativ,undersid*,1
liwc,relativ,universe*,1
liwc,relativ,until,1
liwc,relativ,up,1
liwc,relativ,updat*,1
liwc,relativ,upon,1
liwc,relativ,upper,1
liwc,relativ,uppermost,1
liwc,relativ,upstairs,1
liwc,relativ,usual,1
liwc,relativ,usually,1
liwc,relativ,vast*,1
liwc,relativ,verg*,1
liwc,relativ,vertical*,1
liwc,relativ,visit*,1
liwc,relativ,walk,1
liwc,relativ,walked,1
liwc,relativ,walking,1
liwc,relativ,walks,1
liwc,relativ,wall,1
liwc,relativ,walling,1
liwc,relativ,walls,1
liwc,relativ,way,1
liwc,relativ,wednesday*,1
liwc,relativ,week,1
liwc,relativ,weekend*,1
liwc,relativ,weekl*,1
liwc,relativ,weeks,1
liwc,relativ,went,1
liwc,relativ,west*,1
liwc,relativ,when,1
liwc,relativ,whenever,1
liwc,relativ,where,1
liwc,relativ,wheres,1
liwc,relativ,wherever,1
liwc,relativ,while,1
liwc,relativ,whilst,1
liwc,relativ,wide*,1
liwc,relativ,width*,1
liwc,relativ,winter*,1
liwc,relativ,within,1
liwc,relativ,world,1
liwc,relativ,year,1
liwc,relativ,yearly,1
liwc,relativ,years,1
liwc,relativ,yesterday*,1
liwc,relativ,yet,1
liwc,relativ,young*,1
liwc,relativ,youth*,1
liwc,motion,act,1
liwc,motion,action*,1
liwc,motion,advanc*,1
liwc,motion,appear,1
liwc,motion,appeared,1
liwc,motion,appearing,1
liwc,motion,appears,1
liwc,motion,approach*,1
liwc,motion,arrival*,1
liwc,motion,arrive,1
liwc,motion,arrived,1
liwc,motion,arrives,1
liwc,motion,arriving,1
liwc,motion,attend,1
liwc,motion,attended,1
liwc,motion,attending,1
liwc,motion,attends,1
liwc,motion,behavio*,1
liwc,motion,brief*,1
liwc,motion,bring,1
liwc,motion,bringing,1
liwc,motion,brings,1
liwc,motion,brought,1
liwc,motion,came,1
liwc,motion,car,1
liwc,motion,carried,1
liwc,motion,carrier*,1
liwc,motion,carries,1
liwc,motion,carry,1
liwc,motion,carrying,1
liwc,motion,catch,1
liwc,motion,caught,1
liwc,motion,change,1
liwc,motion,changed,1
liwc,motion,changes,1
liwc,motion,changing,1
liwc,motion,climb*,1
liwc,motion,closely,1
liwc,motion,closes,1
liwc,motion,closing,1
liwc,motion,come,1
liwc,motion,comes,1
liwc,motion,coming,1
liwc,motion,cross*,1
liwc,motion,cruis*,1
liwc,motion,danc*,1
liwc,motion,deliver*,1
liwc,motion,depart,1
liwc,motion,departed,1
liwc,motion,departing,1
liwc,motion,departs,1
liwc,motion,departure*,1
liwc,motion,disappear*,1
liwc,motion,drift*,1
liwc,motion,drive,1
liwc,motion,driven,1
liwc,motion,drives,1
liwc,motion,driving,1
liwc,motion,drove,1
liwc,motion,enter,1
liwc,motion,entered,1
liwc,motion,entering,1
liwc,motion,enters,1
liwc,motion,explor*,1
liwc,motion,fall,1
liwc,motion,fallen,1
liwc,motion,falling,1
liwc,motion,falls,1
liwc,motion,fell,1
liwc,motion,fill*,1
liwc,motion,fled,1
liwc,motion,flee*,1
liwc,motion,flew,1
liwc,motion,flies,1
liwc,motion,flow*,1
liwc,motion,fly,1
liwc,motion,flying,1
liwc,motion,follow,1
liwc,motion,followed,1
liwc,motion,following,1
liwc,motion,follows,1
liwc,motion,forward*,1
liwc,motion,front,1
liwc,motion,go,1
liwc,motion,goes,1
liwc,motion,going,1
liwc,motion,gone,1
liwc,motion,grew,1
liwc,motion,grow,1
liwc,motion,growing,1
liwc,motion,grown,1
liwc,motion,growth,1
liwc,motion,hang,1
liwc,motion,headed,1
liwc,motion,heading,1
liwc,motion,hik*,1
liwc,motion,increas*,1
liwc,motion,jog*,1
liwc,motion,journey*,1
liwc,motion,jump*,1
liwc,motion,lead*,1
liwc,motion,leave,1
liwc,motion,leaves,1
liwc,motion,leaving,1
liwc,motion,led,1
liwc,motion,motion*,1
liwc,motion,move,1
liwc,motion,moved,1
liwc,motion,movement*,1
liwc,motion,mover*,1
liwc,motion,moves,1
liwc,motion,moving,1
liwc,motion,pass,1
liwc,motion,passed,1
liwc,motion,passes,1
liwc,motion,passing,1
liwc,motion,pull*,1
liwc,motion,push*,1
liwc,motion,put,1
liwc,motion,puts,1
liwc,motion,putting,1
liwc,motion,ran,1
liwc,motion,receiv*,1
liwc,motion,remov*,1
liwc,motion,replace*,1
liwc,motion,replacing,1
liwc,motion,ridden,1
liwc,motion,ride,1
liwc,motion,rides,1
liwc,motion,riding,1
liwc,motion,rise*,1
liwc,motion,rising,1
liwc,motion,rode,1
liwc,motion,run,1
liwc,motion,runner*,1
liwc,motion,running,1
liwc,motion,runs,1
liwc,motion,rush*,1
liwc,motion,send*,1
liwc,motion,sent,1
liwc,motion,shake*,1
liwc,motion,shook,1
liwc,motion,slid,1
liwc,motion,slide,1
liwc,motion,slides,1
liwc,motion,sliding,1
liwc,motion,step,1
liwc,motion,stepp*,1
liwc,motion,steps,1
liwc,motion,stopper*,1
liwc,motion,swam,1
liwc,motion,swim*,1
liwc,motion,threw,1
liwc,motion,throw*,1
liwc,motion,took,1
liwc,motion,transact*,1
liwc,motion,transport*,1
liwc,motion,travel*,1
liwc,motion,trip,1
liwc,motion,tripped,1
liwc,motion,tripping,1
liwc,motion,trips,1
liwc,motion,visit*,1
liwc,motion,walk,1
liwc,motion,walked,1
liwc,motion,walking,1
liwc,motion,walks,1
liwc,motion,went,1
liwc,space,above,1
liwc,space,across,1
liwc,space,air,1
liwc,space,among*,1
liwc,space,anywhere,1
liwc,space,apart,1
liwc,space,area*,1
liwc,space,around,1
liwc,space,at,1
liwc,space,atop,1
liwc,space,away,1
liwc,space,backward*,1
liwc,space,below,1
liwc,space,bend,1
liwc,space,bending,1
liwc,space,bends,1
liwc,space,beneath,1
liwc,space,bent,1
liwc,space,beside,1
liwc,space,beyond,1
liwc,space,big,1
liwc,space,bigger,1
liwc,space,biggest,1
liwc,space,both,1
liwc,space,bottom*,1
liwc,space,breadth,1
liwc,space,brink,1
liwc,space,broad*,1
liwc,space,capacit*,1
liwc,space,ceiling*,1
liwc,space,center*,1
liwc,space,centre*,1
liwc,space,city,1
liwc,space,close,1
liwc,space,closed,1
liwc,space,closer,1
liwc,space,closest,1
liwc,space,connection*,1
liwc,space,corner,1
liwc,space,corners,1
liwc,space,countr*,1
liwc,space,coverage,1
liwc,space,deep*,1
liwc,space,dense,1
liwc,space,densit*,1
liwc,space,depth*,1
liwc,space,diagonal*,1
liwc,space,distan*,1
liwc,space,down,1
liwc,space,downward*,1
liwc,space,east*,1
liwc,space,edge,1
liwc,space,edges,1
liwc,space,edging,1
liwc,space,empt*,1
liwc,space,enclos*,1
liwc,space,encompass*,1
liwc,space,enorm*,1
liwc,space,entrance*,1
liwc,space,environment*,1
liwc,space,everywhere,1
liwc,space,exit*,1
liwc,space,exterior*,1
liwc,space,far,1
liwc,space,farther,1
liwc,space,farthest,1
liwc,space,fit,1
liwc,space,floor*,1
liwc,space,forward*,1
liwc,space,full*,1
liwc,space,further*,1
liwc,space,giant*,1
liwc,space,gigantic,1
liwc,space,ginormous,1
liwc,space,global*,1
liwc,space,ground*,1
liwc,space,hall,1
liwc,space,height*,1
